,text,id,createdate,source,likes,retweets,followers,sentiment
359,the house stand committee table report from rubbish resource build circular economy followi,1336103478150590465,2020-12-08 00:21:07,Twitter Web App,0,0,1098,neutral
360,bias yes company responsible packaging company invest mi,1336103300496846850,2020-12-08 00:20:25,Twitter for Android,0,0,54,positive
361,fr damn why waste management tell need pick,1336103189414699008,2020-12-08 00:19:58,Twitter for iPhone,0,0,1285,negative
362,a human population grows plant eat crop raise butchering animal generate waste product,1336102554153996289,2020-12-08 00:17:27,Twitter Web App,40,0,9284,negative
363,the episode focus private sector initiative dissuade use single use plastic country i,1336100525973020673,2020-12-08 00:09:23,Twitter for iPhone,2,0,46013,negative
364,ba welc push across au 2 ban single use plastic leg intro qld act last week now,1336099569780797442,2020-12-08 00:05:35,Twitter Web App,0,0,1156,negative
365,case i ceo waste management bc fuck them kid,1336098645507248131,2020-12-08 00:01:55,Twitter for iPhone,0,0,3316,negative
366,have nominate great angeleno waste management company help clean street,1336098228056457216,2020-12-08 00:00:15,Twitter for Android,9,1,645,positive
367,p ssy talk waste management,1336097269830062080,2020-12-07 23:56:27,Twitter Web App,0,0,666,negative
368,waste management officer exeter ideal candidate keen learn waste management industry,1336092800035811331,2020-12-07 23:38:41,Twitter Web App,0,0,3313,positive
369,effective immediately green waste bin pick bi weekly end january for question call,1336090475485306880,2020-12-07 23:29:27,Twitter Web App,5,1,1394,positive
370,at fifa world cup hold russia 2018 3 03 million people attendance garbage prod,1336089101108277248,2020-12-07 23:23:59,Twitter Web App,0,0,2,neutral
371,never waste time spend sleep frank knight timemanagement,1336088609993199616,2020-12-07 23:22:02,Tweet Suite,0,0,4360,positive
372,waste management tip tip 008,1336088411053170688,2020-12-07 23:21:15,Twitter for Android,2,1,6,negative
373,call shit waste management i pregnancy,1336087893832572929,2020-12-07 23:19:11,Twitter for Android,1,0,501,negative
374,socialinclusion leave no one behind sgp partnership tribal school vegetation fruit tree pla,1336085801218654209,2020-12-07 23:10:52,Twitter Web App,8,2,45,negative
375,hmmm socialism ok i take i like clean air clean water public waste manage,1336085362230300672,2020-12-07 23:09:08,Twitter for iPhone,15,4,129,positive
376,dat pussy tawk waste management,1336085286791639042,2020-12-07 23:08:50,Twitter for iPhone,0,0,2205,negative
377,this build top sacred sit over 80 waste rock potentially acid forming high,1336084435972751360,2020-12-07 23:05:27,Twitter Web App,5,1,311,positive
378,read efficiency responsible waste management frizemedia renewableenergy,1336078841140359169,2020-12-07 22:43:13,Twitter Web App,0,2,16216,neutral
379,phoenix february waste management open fucking waittttttt,1336077554747277327,2020-12-07 22:38:06,Twitter for iPhone,12,0,382,negative
380,iot increase efficiency waste management save city time money iot,1336077301323362309,2020-12-07 22:37:06,Hootsuite Inc.,1,0,374,negative
381,the boys body discover june 6 2003 waste management employee empty trash bin coo,1336075515753541634,2020-12-07 22:30:00,SocialNewsDesk,0,0,16302,negative
382,this environmental amp waste management job might great fit click link bio see mor,1336075196600500225,2020-12-07 22:28:44,CareerArc 2.0,0,0,254,positive
383,new time rwanda e waste handle mitigates 1 648 tonne carbon emission while e waste management create,1336073789952520193,2020-12-07 22:23:09,dlvr.it,0,0,4276,negative
384,i think mean universal waste management system enclosure rat,1336070736281264129,2020-12-07 22:11:01,Twitter Web App,1,0,48,negative
385,the yarmouth waste management team would like provide friendly reminder only time year,1336069688145686528,2020-12-07 22:06:51,TweetDeck,1,2,548,positive
386,in canada little government regulation management cannabis relate waste despite significan,1336068980734226432,2020-12-07 22:04:02,Buffer,1,2,42,negative
387,one advance environmental sustainability award finalists promotes waste manageme,1336068156247388161,2020-12-07 22:00:46,Sprout Social,0,0,96996,negative
388,one advance environmental sustainability award finalists promotes waste manageme,1336068148869656581,2020-12-07 22:00:44,Sprout Social,0,0,332755,negative
389,new a family need worry another expense covid19 economic crisis waste manag,1336067618843705345,2020-12-07 21:58:37,Twitter Web App,0,1,2080,positive
390,nuclear waste management bore company how deep bore,1336066578543222786,2020-12-07 21:54:29,Twitter for Android,5,0,2540,negative
391,it call encinterators they burn type trash make power but waste management trash,1336065178492751872,2020-12-07 21:48:56,Twitter for Android,0,0,36,negative
392,hazardous waste enforcement alabama department environmental management limestone county automotive gasket,1336064726434893825,2020-12-07 21:47:08,jdsupra,0,0,7585,positive
393,dromey catford lot go seem future bright unfortunately th,1336062924738203648,2020-12-07 21:39:58,Twitter for Android,4,2,13,positive
394,i believe plenty waste management professional great philly area would happy help,1336061857480622080,2020-12-07 21:35:44,Twitter Web App,0,0,1633,positive
395,don forget complete mess waste management across lewisham i honestly,1336061547853049858,2020-12-07 21:34:30,Twitter for Android,1,0,13,positive
396,waste management hiring for at hime too,1336060689878822912,2020-12-07 21:31:05,Twitter for iPhone,1,0,38,negative
397,take project management certification course 100 hour long i convince could do 10,1336058940229095425,2020-12-07 21:24:08,Twitter for iPhone,4,0,81,negative
398,trump rid waste management not joe biden air force one,1336057553805983746,2020-12-07 21:18:38,Twitter for iPad,3,0,1633,negative
399,lil waste management,1336054319272091657,2020-12-07 21:05:47,Twitter for iPhone,1,0,579,negative
400,lil waste management,1336054319272091657,2020-12-07 21:05:47,Twitter for iPhone,1,0,579,negative
401,just call lil waste management wheewww i know,1336053729561370625,2020-12-07 21:03:26,Twitter for Android,0,0,153,negative
402,call waste management,1336053630051504134,2020-12-07 21:03:02,Twitter for iPhone,0,0,1525,negative
403,rly love talk waste management ppl neighborhood past couple week,1336053190714937347,2020-12-07 21:01:17,Twitter for iPhone,1,0,351,positive
404,i i so want waste time mine management,1336052944790319107,2020-12-07 21:00:19,Twitter for iPhone,2,1,3921,negative
405,comox strathcona waste management give tip less wasteful holiday season,1336052117996404737,2020-12-07 20:57:02,dlvr.it,0,0,6407,negative
406,varsity student win prize flood waste management solutions the guardian nigeria news nigeria world n,1336049760868982785,2020-12-07 20:47:40,Echobox,10,2,2007510,positive
407,the build environment waste management long reach effect man destruction environment,1336049103290175489,2020-12-07 20:45:03,Twitter for iPhone,8,4,37936,negative
408,concerned solid waste management montgomery county want build path close dickerson trash inci,1336045927304482818,2020-12-07 20:32:26,Twitter Web App,4,0,1766,negative
409,waste management climate change biodiversity loss youth active participation,1336044924228280322,2020-12-07 20:28:27,Twitter Web App,2,0,124,negative
410,analyse world approach waste management create arman kaggle,1336044404591693826,2020-12-07 20:26:23,Kaggle Datasets,3,0,9498,negative
411,on 7th day christmas a look back oldie common misconception broker,1336044068099543040,2020-12-07 20:25:02,ContentCal Studio,1,1,531,negative
412,public webinar december 17 2020 recently approve regulation manage waste photovoltaic module,1336043938189230080,2020-12-07 20:24:32,Twitter for iPhone,5,0,6149,negative
413,join u wednesday noon est live broadcast raymond linkedin discus raymond lean managemen,1336043752658493449,2020-12-07 20:23:47,Twitter Web App,3,1,1494,positive
414,join nrra expert infectious disease epidemiology much anticipate second webinar di,1336042707282763776,2020-12-07 20:19:38,Twitter Web App,0,0,186,positive
415,waste management,1336042682095816704,2020-12-07 20:19:32,Twitter for Android,2,0,1119,negative
416,villar turn coconut waste viable source income sustainable waste management initiative,1336041540913786880,2020-12-07 20:15:00,Twitter Web App,0,0,18920,negative
417,about drive as russellville waste management office trash full trash leave,1336039808100163586,2020-12-07 20:08:07,Twitter for iPhone,0,0,857,positive
418,we waste time wait answer appear but never because forget answer come whe,1336038023692247040,2020-12-07 20:01:01,Hootsuite Inc.,18,4,1277822,negative
419,call cityofrhe business amp multifamily build owner join city amp waste management learn abou,1336037901063368704,2020-12-07 20:00:32,Hootsuite Inc.,0,0,490,negative
420,know former rat owner unbidden thought i always ratatouille come wondering like r,1336036315083714560,2020-12-07 19:54:14,Twitter Web App,3,0,71,neutral
421,join presbyterian st luke medical center team see late environmental amp waste management job opening,1336036281940242432,2020-12-07 19:54:06,CareerArc 2.0,0,0,227,negative
422,interested experience diesel mechanic job woburn ma this could great fit,1336035531986268160,2020-12-07 19:51:07,Recruitology,0,0,156,positive
423,solid waste management smart city pollution sport infrastructure medical facility need,1336035418957959171,2020-12-07 19:50:40,Twitter for Android,0,0,66,positive
424,when i call waste management set service i wind discussion customer service guy,1336032381568892928,2020-12-07 19:38:36,Twitter for iPhone,0,0,297,negative
425,these sometimes unglamorous internet thing examples show relatively small amount data big,1336032378112839682,2020-12-07 19:38:35,WellThatsInterestingTech,0,1,944,negative
426,varsity student win prize flood waste management solutions the guardian nigeria news nigeria world n,1336031064570081284,2020-12-07 19:33:22,Echobox,29,1,2007510,positive
427,16 dishwasher line cook landscape sprinkler maintenance warehouse call center retail roof maintenance dock,1336029980703289349,2020-12-07 19:29:04,Twitter for iPhone,0,0,323,negative
428,i think work waste management italian,1336029160834265092,2020-12-07 19:25:48,Twitter for iPhone,0,0,24,negative
429,i waste management business,1336029037349703684,2020-12-07 19:25:19,Twitter for iPhone,1,0,33,negative
430,we partner sustainable material management division amp webinar f,1336028404441878530,2020-12-07 19:22:48,Twitter Web App,4,2,6172,neutral
431,online fdp effective teaching amp learn practice solid waste management nit warangal jan 18 23 regis,1336027922629582849,2020-12-07 19:20:53,WordPress.com,0,1,1186,positive
432,still time get job construction waste management,1336027303307063298,2020-12-07 19:18:25,Twitter Web App,1,0,633,negative
433,do math well this look easy encounter 1 000 move part 7 related challenge may n,1336022993391276033,2020-12-07 19:01:18,Twitter Web App,7,2,14744,positive
434,the boys body discover june 6 2003 waste management employee empty trash bin cook c,1336022670144626688,2020-12-07 19:00:01,SocialNewsDesk,1,0,239,negative
435,btw i present found,1336021348871704576,2020-12-07 18:54:46,Twitter Web App,3,0,7411,neutral
436,join the medical center aurora team see late environmental amp waste management job opening include,1336020962311999489,2020-12-07 18:53:14,CareerArc 2.0,0,0,229,negative
437,hello i resident baltimore county make several complaint past year,1336019973165158406,2020-12-07 18:49:18,Twitter for iPhone,0,0,0,negative
438,another big corp affair hire list waste management company appoint first director corporate affair,1336019127148945410,2020-12-07 18:45:56,Twitter Web App,1,0,5645,positive
439,the event 2020 make ilsr work broadband independent business energy democracy compost wast,1336017650695200775,2020-12-07 18:40:04,Hootsuite Inc.,0,0,9270,neutral
440,damn i must waste management,1336015567275216897,2020-12-07 18:31:47,Twitter for iPhone,0,0,1276,negative
441,overrate player with inconsistent performance load current utd squad sell asa,1336015547868327936,2020-12-07 18:31:43,Twitter for iPhone,0,0,61,neutral
442,exactly it waste season entire blame management,1336015271925059586,2020-12-07 18:30:37,Twitter for iPhone,2,0,43,negative
443,most u plastic end landfill perverse incentive make cheap company put,1336015217633869824,2020-12-07 18:30:24,Twitter Web App,1,0,3597,positive
444,we hire see late job open diesel technician in norton ma 2 500 sign on bonus norton ma,1336014253908701185,2020-12-07 18:26:34,Recruitology,0,0,156,negative
445,dcc need ownership dump waste management issue city increase tax charge people build u,1336013939637968898,2020-12-07 18:25:19,Twitter for iPhone,1,0,392,negative
446,with covid 19 spike across country impact hauler article renew relevancy covid19,1336012867024412680,2020-12-07 18:21:04,Sprout Social,1,1,429,neutral
447,believe throw thing away waste management sticky situation all come avoid accountability,1336011844339683328,2020-12-07 18:17:00,Twitter Web App,1,0,230,negative
448,service overall improve tremendously we new public garden bore well wet dr,1336009752426414082,2020-12-07 18:08:41,Twitter for Android,0,0,18,positive
449,join jfk medical center palm beach team see late environmental amp waste management job opening includ,1336007962507137025,2020-12-07 18:01:34,CareerArc 2.0,0,0,222,negative
450,speak committee united state contribution global ocean plastic waste cur,1336007753828077568,2020-12-07 18:00:44,HubSpot,2,0,7208,negative
451,it 12 day waste reduction we totally rip holiday 12 day thing we sha,1336007568263622657,2020-12-07 18:00:00,Twitter Web App,2,1,11615,negative
452,we accept old break unwanted christmas light recycle bin lobby door or c,1336007495760883715,2020-12-07 17:59:43,Twitter Web App,0,0,28,positive
453,i think team special position arrival hebert so i think management must,1336006999050498052,2020-12-07 17:57:45,Twitter for Android,1,0,15,positive
454,this wfd amp phfd respond waste management wheel heavy smoke come semi truck trailer loa,1336006745848688645,2020-12-07 17:56:44,Twitter Web App,5,0,258,negative
455,same bbc scotland pacific quay management disgraceful covid politics nothing else flagship,1336005844752855042,2020-12-07 17:53:09,Twitter Web App,0,0,2,neutral
456,why i thinking logistics macro furs feral dragon regard waste management,1336004653964734466,2020-12-07 17:48:25,Twitter for Android,0,0,181,negative
457,critical hire promote reassign current management usfws g 13 amp change esa mbta amp fix,1336003451432538113,2020-12-07 17:43:39,Twitter for iPad,2,1,883,neutral
458,now kevin naranjo wood innovation grant program particularly around salvage,1336003300857143298,2020-12-07 17:43:03,Twitter Web App,0,0,250,positive
459,now hire controller department solid waste management miami dade county miami florida job,1336001332470308868,2020-12-07 17:35:14,CareerCenter,0,0,9145,negative
460,instead stack fall leaf tree limbs metro waste management collect consider donate,1336000422868361217,2020-12-07 17:31:37,Twitter Web App,3,0,484,negative
461,not downplay issue not really fight i really see waste no,1336000172136992769,2020-12-07 17:30:37,Twitter for Android,0,0,79,negative
462,interesting article look way reduce it waste start lay employee it management,1336000048178618374,2020-12-07 17:30:07,Hootsuite Inc.,0,0,644,positive
463,a large quantity generator look way centralize decentralize waste environment pegex,1336000022878498816,2020-12-07 17:30:01,SEMrush Social Media Tool,0,0,147,positive
464,your cityofto 2021 waste management calendar come soon learn top 5 recycle mistake torontonians make,1335999765411205128,2020-12-07 17:29:00,Twitter Web App,13,3,422030,positive
465,2 the academy achieve advocacy platform numerous train waste handle management this,1335999446975467524,2020-12-07 17:27:44,Twitter for Android,0,0,123,negative
466,belagavi the man dont know abt make city smart unfortunately person give speech waste management,1335999207417626624,2020-12-07 17:26:47,Twitter for Android,6,0,270,negative
467,without doubt i waste management civicorps charter public school like civic,1335997411248885760,2020-12-07 17:19:39,Twitter Web App,0,0,8354,negative
468,if ke door invite bitsa rona go shapele waste management service hlem,1335996338584973313,2020-12-07 17:15:23,Twitter for Android,0,0,12,negative
469,check new site circular sale exceed traditional channel malta set ambiti,1335995420565237760,2020-12-07 17:11:44,Twitter for iPhone,0,1,9289,positive
470,3 waste management stock watch out for amid covid 19 crisis,1335994993748668418,2020-12-07 17:10:02,SS Auto Tweet App,0,0,21364,negative
471,need mondaymotivation get holiday season without create foodwaste our goal h,1335990956617850880,2020-12-07 16:54:00,TweetDeck,1,0,15,neutral
472,bh certify sdgbi un sustainable development goal management index global esg evaluation index grp,1335990068033560583,2020-12-07 16:50:28,Twitter Web App,105,29,5801,neutral
473,november 2020 last dynamicopencorporationranking iberdrola lvmh enel allianz manpower norskhydro,1335989104874500098,2020-12-07 16:46:38,Twitter Web App,1,0,300,neutral
474,new research suggest tidal wave it technology purchase wake covid19 pandemic,1335988713847975937,2020-12-07 16:45:05,Hootsuite Inc.,0,0,145,positive
475,authority malta unveiled ambitious new plan galvanise country waste management infrastructure b,1335987879215050752,2020-12-07 16:41:46,Twitter for iPhone,1,0,9289,positive
476,waste management favourite topic ear pakistan need massive waste management facility,1335986654952235009,2020-12-07 16:36:54,Twitter for Android,1,0,208,negative
477,not go waste management open 2014 haunt since,1335984961892048898,2020-12-07 16:30:10,Tweetlogix,0,0,656,negative
478,hhhmmm good shit get use low grade ore deep mine higher waste ore ratio add whi,1335983305259364353,2020-12-07 16:23:36,Twitter Web App,1,0,229,positive
479,manchester zurich take step integrate 3d printing construction waste management,1335982149032407040,2020-12-07 16:19:00,WordPress.com,1,1,741,negative
480,how answer question wrap not wrap whenever possible wrap instead use reusable bag a,1335981017954459648,2020-12-07 16:14:30,Twitter Web App,0,0,389,neutral
481,why american equate socialism corrupt dictatorial mind con,1335980875197112320,2020-12-07 16:13:56,Twitter Web App,36,3,44,negative
482,build value stream map bucket this lean management tool allow see add valu,1335980862802862090,2020-12-07 16:13:53,LinkedIn,0,0,141,neutral
483,hello oversized item leave next garbage bin pick schedule garbage col,1335980304364920834,2020-12-07 16:11:40,TweetDeck,0,0,31032,neutral
484,the phoenix open long consider best attend tour event organizer,1335979904979120132,2020-12-07 16:10:05,Hootsuite Inc.,0,0,823,positive
485,everybody know recycle glass can plastic paper electronics learn e wast,1335977621679693828,2020-12-07 16:01:00,HubSpot,0,0,33,neutral
486,jobportrait estelle chemist analysis radioactive material transport nuclear waste managemen,1335977573675905025,2020-12-07 16:00:49,Hootsuite Inc.,0,0,17667,negative
487,what need education waste management different process industrial compost n,1335977076478910464,2020-12-07 15:58:50,Twitter for iPhone,0,0,18,negative
488,how small business achieve good waste management a toolkit provide 5 step process amp tool help r,1335976006088339457,2020-12-07 15:54:35,Twitter Web App,2,0,430,positive
489,no matter pup mixed love need pick when pick,1335974392384393218,2020-12-07 15:48:11,Hootsuite Inc.,0,0,24,positive
490,so performance management system work allow people simply rate give number without ac,1335973989274054656,2020-12-07 15:46:34,Twitter for Android,0,0,1656,neutral
491,here another critique pruitt back basic memo december 2018 air amp waste management associ,1335973786915631105,2020-12-07 15:45:46,Twitter Web App,0,0,414,negative
492,depend live city waste management unit may pick item leave curb however,1335972466657779713,2020-12-07 15:40:31,Blog2Social APP,1,0,708,negative
493,daddy benchmarking make big inroad waste management sector well,1335972254522413057,2020-12-07 15:39:41,Twitter Web App,1,0,830,negative
494,steel building commonly use public facility building these building use service milit,1335971680502607872,2020-12-07 15:37:24,Sendible,0,0,8,negative
495,make carbon management like waste water treatment,1335970411197194241,2020-12-07 15:32:21,Twitter Web App,14,2,14810,negative
496,help no one waste management ever get back,1335969868244512768,2020-12-07 15:30:12,Twitter for Android,0,0,108,negative
497,clare hi natalie i ever sorry hear continued delay rubbish remove,1335968446627131392,2020-12-07 15:24:33,BumpYard,0,0,2632,negative
498,i would hope project could enable step change textiles start collect post consumer,1335968405833347075,2020-12-07 15:24:23,Twitter Web App,3,1,878,neutral
499,i nightclub and waste management company try funny lookin little fella,1335966159632551938,2020-12-07 15:15:28,Twitter for Android,0,0,6,negative
500,i nightclub and waste management company try funny lookin little fella,1335966159632551938,2020-12-07 15:15:28,Twitter for Android,0,0,6,negative
501,go tanker ltd tel 01473 528 000 liquid waste management specialist base suffolk norfolk essex ca,1335966061066412037,2020-12-07 15:15:04,SweeterTweet,0,0,20691,negative
502,drill waste management market strong application emerge trend also scope 2025,1335965792182145025,2020-12-07 15:14:00,WordPress.com,0,0,913,positive
503,drill waste management market size be predict to reach a valuation of 7 13 billion by 2025,1335965387121434624,2020-12-07 15:12:23,WordPress.com,0,0,89,negative
504,also india i really surprised disease come since divi,1335965313842733070,2020-12-07 15:12:06,Twitter for iPhone,0,0,2268,positive
505,etr report lagos dear gov climatechange real amp take climateaction serious,1335965081046294530,2020-12-07 15:11:11,Twitter for Android,13,12,5435,negative
506,dsposal build first set waste management apis help anybody build software tool resource,1335964813437100034,2020-12-07 15:10:07,Microsoft Power Platform,1,0,903,positive
507,icymi we also improve plan management solid waste system municipalities nonprofit federall,1335963566034313217,2020-12-07 15:05:09,Hootsuite Inc.,4,2,499,negative
508,master political management i know campaign run could,1335962696253132800,2020-12-07 15:01:42,Twitter for Android,0,0,108,neutral
509,government sell psus measure boost adani ambani net profit equal access sanitation health care w,1335962407928131585,2020-12-07 15:00:33,Twitter for Android,0,0,7,neutral
510,banyan global analysis find gbv problem throughout waste amp recycle sector at leve,1335962270531108869,2020-12-07 15:00:00,TweetDeck,0,0,1018,negative
511,i really wish waste management could step whole season be shame could n,1335961585806872586,2020-12-07 14:57:17,Twitter for Android,3,0,1545,positive
512,i hear hire waste management recycle sort department,1335960806257799172,2020-12-07 14:54:11,Twitter Web App,0,0,894,negative
513,buy now amazon gt,1335959266545573891,2020-12-07 14:48:04,fitnesssports,0,0,4406,neutral
514,last week last week yard waste collection if yard waste curb schedule coll,1335958237519224838,2020-12-07 14:43:59,Twitter Web App,0,1,2235,negative
515,somehow think public school,1335958206078742529,2020-12-07 14:43:51,Twitter for iPhone,1,0,366,neutral
516,at ni question i ask standing time look waste mana,1335958085102407683,2020-12-07 14:43:23,Twitter Web App,2,1,11080,negative
517,the white hat team continue provide 5260 idp target camp jarablus 67 m3 drinking water,1335956116463886337,2020-12-07 14:35:33,Twitter Web App,0,0,8,neutral
518,bin twin support much recycle plastic paving block start local waste collectio,1335955400332619776,2020-12-07 14:32:42,Twitter for iPhone,1,0,85,neutral
519,application support necessity waste money role application support service provider read post,1335954830427365388,2020-12-07 14:30:27,Hootsuite Inc.,1,0,2128,negative
520,our rhites e project recently make improvement waste management facility 16 health facility across easte,1335953968787300355,2020-12-07 14:27:01,Loomly,2,0,27049,negative
521,fire in a semi trailer hopper at waste management on sumac rd in wheel,1335953594411970561,2020-12-07 14:25:32,dlvr.it,2,0,6192,negative
522,with christmas quickly approach relax know simply waste solution business,1335953467605651462,2020-12-07 14:25:02,Buffer,2,0,4115,positive
523,or could chemically relate spill manufacture nearby india lot issue waste management,1335953079640977409,2020-12-07 14:23:29,Twitter Web App,1,0,10,negative
524,prevent mine tailing failure include transboundary effect put safety first must become,1335952257318260737,2020-12-07 14:20:13,Twitter Web App,3,2,1146,negative
525,unveil speaker roshan miranda founder amp director bintix waste research startup saturday 12th,1335949697404420096,2020-12-07 14:10:03,Twitter Web App,2,1,1508,negative
526,our smart waste management iot solution eye sensor data web mobile application not economi,1335949334140117004,2020-12-07 14:08:36,Twitter for Android,3,0,324,positive
527,we implement system place solid waste management an incomplete rfid base door door waste,1335948743741296641,2020-12-07 14:06:15,Twitter for Android,26,4,1153,negative
528,conventional oil well drillers protest two new rule waste management,1335948443873898496,2020-12-07 14:05:04,Hootsuite Inc.,0,0,181,negative
529,ivorian waste management startup ramp up new funding,1335947990276706305,2020-12-07 14:03:16,Twitter Web App,1,1,369,negative
530,today membermonday waste management abc member since 1997 their product service inclu,1335947750995865601,2020-12-07 14:02:19,Hootsuite Inc.,0,0,963,negative
531,this week monthly meeting feature speaker sarah mason recycle division manager city houst,1335945909885042688,2020-12-07 13:55:00,Twitter Web App,1,0,159,neutral
532,hi elizabeth it seem like i call waste year november 2020,1335945317833973760,2020-12-07 13:52:39,Twitter Web App,2,0,1436,negative
533,hey lorrie it seem like i call waste year november 2020,1335945099503669249,2020-12-07 13:51:47,Twitter Web App,0,0,1436,negative
534,check peerreview service policyearning energytransition greendeal circulareconomy biodiversity,1335944712474255363,2020-12-07 13:50:14,Twitter Web App,1,0,190,neutral
535,check recent belfasthour supporter technology supply innovative product offering wast,1335944651757531139,2020-12-07 13:50:00,TweetDeck,3,1,25522,positive
536,reduce reuse recycle three great way you manage waste if put practice eventually achiev,1335943593928876036,2020-12-07 13:45:48,Twitter for Android,0,0,27,positive
537,lead waste management company ghana fight covid 19 battle admiration many,1335943400948895744,2020-12-07 13:45:02,Twitter for iPhone,0,0,196,positive
538,imperative track efficiency sanitation waste management not yearly every 2 3 year also,1335941869449035778,2020-12-07 13:38:56,Twitter for Android,6,2,2215,negative
539,the united state world large exporter solid waste major per capita consumer plastic,1335941816642768896,2020-12-07 13:38:44,Twitter Web App,0,0,210,positive
540,the prevent waste alliance linkedin we thrill also share relevant development linke,1335941093754613761,2020-12-07 13:35:51,Twitter Web App,0,0,156,positive
541,shri shashidhar kurer manage director belagavi smart city limit speaker apac global waste management c,1335940226267578369,2020-12-07 13:32:25,Twitter Web App,6,0,144,positive
542,person totally strict time management i look person cant efective work u waste,1335940208550846466,2020-12-07 13:32:20,Twitter Web App,0,0,674,negative
543,the write solution mechanic spm waste management limit manchest,1335939194141765635,2020-12-07 13:28:19,Twitter Web App,0,0,518,negative
544,if interested wastemanagement hungary familiar hungarian recommend new,1335939150646808576,2020-12-07 13:28:08,Twitter Web App,4,0,337,positive
545,piyushsingla respect sir ur kind information waste management plant village sui sumbal,1335938904432656385,2020-12-07 13:27:10,Twitter for Android,0,0,0,positive
546,2 2 increase melt polar region due deposition soot black carbon snow ice numero,1335937292624510976,2020-12-07 13:20:45,Twitter for iPhone,1,0,7315,negative
547,we welcome ias pamela satpathy commissioner great warangal municipal corporation ceo warangal smart city gov,1335935280285532163,2020-12-07 13:12:45,Twitter Web App,5,1,89,positive
548,wow universal music get waste management business,1335934936021426179,2020-12-07 13:11:23,Twitter for iPhone,58,7,12249,negative
549,understand best proceed regional waste facility establish r vandhoo hopefully addr,1335934796099305473,2020-12-07 13:10:50,Twitter for Android,3,1,13895,positive
550,look forward operation island waste management centre take account amp cater need isl,1335934791531696133,2020-12-07 13:10:49,Twitter for Android,10,7,13895,negative
551,we welcome ias g asok kumar additional secretary amp missiondirector national water mission ministry jal shakti,1335934196070531072,2020-12-07 13:08:27,Twitter Web App,2,0,89,positive
552,how management ship effluent waste port contribute greendeal join discus,1335934065363591170,2020-12-07 13:07:56,Twitter Web App,1,0,1731,negative
553,battle creek look try new hauler waste management contract expire next year,1335933593307271169,2020-12-07 13:06:03,SocialNewsDesk,1,0,6020,negative
554,the covid 19 pandemic bring forth issue timely medical waste management u s china wh,1335933339296034818,2020-12-07 13:05:03,Buffer,0,0,64939,negative
555,launch philippine green infrastructure giio report late asean series showcasing pipeline,1335932592416305153,2020-12-07 13:02:05,Hootsuite Inc.,1,1,13797,negative
556,one advance environmental sustainability award finalists promotes waste manageme,1335932345535393792,2020-12-07 13:01:06,Sprout Social,1,0,96996,negative
557,one advance environmental sustainability award finalists promotes waste manageme,1335932244406439936,2020-12-07 13:00:42,Sprout Social,0,0,332755,negative
558,smart waste management smart selangor state yang amat berhormat dato seri,1335931914524344322,2020-12-07 12:59:23,Twitter for iPhone,2,0,358,positive
559,roundtable4 live airquality big issue commit solve improve air quality,1335931911643033600,2020-12-07 12:59:22,Twitter Web App,7,1,945,positive
560,but lga hold people accountable i right how many time epa sent warning c,1335931468225236993,2020-12-07 12:57:37,Twitter for iPhone,0,0,112,positive
561,because lga not authority provide waste management solution the purpose meet,1335930551287439362,2020-12-07 12:53:58,Twitter for Android,1,0,13895,negative
562,good afternoon femi d why nigeria info waste precious airtime play yayaha bello,1335930422967013377,2020-12-07 12:53:27,Twitter Web App,0,0,79,positive
563,difficult put due typhoon rolly powerful wind fish mussel industr,1335929049542094850,2020-12-07 12:48:00,Twitter for iPad,0,0,277,negative
564,nga best spac have deal another 3 spac sbe nbac rmg profitable next,1335928369410609160,2020-12-07 12:45:18,Twitter for iPhone,2,1,348,positive
565,the batch b intern present project trailshredder academy team visit website,1335926426571313155,2020-12-07 12:37:35,Twitter for Android,0,0,98,neutral
566,join many sanh member today webinar sustainable nitrogen management agriculture host jointly,1335926409735380993,2020-12-07 12:37:31,Twitter Web App,4,1,308,positive
567,catch cllr madlala chairperson community service portfolio committee discuss waste management new en,1335926369855926279,2020-12-07 12:37:21,Instagram,0,0,273,negative
568,to agriculture passion let always put mind aspect waste management greatly impact,1335926205963530240,2020-12-07 12:36:42,Twitter for Android,1,0,6,positive
569,by provide basic office equipment aden mukalla cleaning fund en ensure impro,1335924474227683333,2020-12-07 12:29:49,Twitter Media Studio,10,3,73653,neutral
570,we welcome dr andrew fleming deputy high commissioner british deputy high commission hyderabad key speaker,1335923533487120389,2020-12-07 12:26:05,Twitter Web App,1,0,89,positive
571,we delight welcome hitesh vaidya director national institute urban affair niua speaker apac,1335922930824355841,2020-12-07 12:23:41,Twitter Web App,1,0,89,positive
572,we delight welcome mehnaz ansari head india south amp south east asia u trade amp development agency ust,1335922805364334592,2020-12-07 12:23:11,Twitter Web App,0,0,89,positive
573,think green keep clean recycle e waste hm waste management for information contact u 919999829,1335922672589365250,2020-12-07 12:22:40,Twitter Web App,1,0,41,negative
574,we delight welcome shashidhar kurer manage director belagavi smart city limit speaker apac gl,1335922658169393154,2020-12-07 12:22:36,Twitter Web App,1,1,89,positive
575,various topic air pollution water environment land environment land use waste management wastewater,1335922523838431234,2020-12-07 12:22:04,Twitter for Android,2,0,4638,negative
576,some concrete action help beatplasticpollution implement policy reform incentivize improve wa,1335922030642933767,2020-12-07 12:20:06,Hootsuite Inc.,9,2,87661,positive
