,text,id,createdate,source,likes,retweets,followers,sentiment
3514,damn,1333699438183936000,2020-12-01 09:08:19,Cisco ebooks,0,0,14,neutral
3515,icymi cisco covid 19 cause year long 5g delay delay spectrum auction permit technology evaluation,1333699247171055617,2020-12-01 09:07:34,Buffer,0,0,38391,negative
3516,cisco nightingale cloud neutral orchestration automation primary goal 2021,1333699114207309824,2020-12-01 09:07:02,dlvr.it,0,0,51,positive
3517,we proud announce comstor cisco customer experience specialize this mean tool,1333698873383133184,2020-12-01 09:06:04,Oktopost,0,0,2604,positive
3518,stop the cap,1333698851102887936,2020-12-01 09:05:59,Twitter for iPhone,0,0,0,neutral
3519,it be so fucking worth to stay up till 3 be wooooooo,1333698802591657986,2020-12-01 09:05:48,Twitter for Android,4,0,114,negative
3520,recap cisco covid 19 cause year long 5g delay delay spectrum auction permit technology evaluation,1333698744714481664,2020-12-01 09:05:34,Buffer,1,0,51187,negative
3521,beyond world record benchmarks how cisco ucs performance drive business result,1333698449838125057,2020-12-01 09:04:24,Zift Platform,0,0,402,neutral
3522,beyond world record benchmarks how cisco ucs performance drive business result,1333698446533025794,2020-12-01 09:04:23,Zift Platform,0,0,1337,neutral
3523,beyond world record benchmarks how cisco ucs performance drive business result,1333698375733096450,2020-12-01 09:04:06,Zift Platform,0,0,43,neutral
3524,beyond world record benchmarks how cisco ucs performance drive business result,1333698148284440578,2020-12-01 09:03:12,Zift Platform,0,0,17,neutral
3525,beyond world record benchmarks how cisco ucs performance drive business result,1333697978473832448,2020-12-01 09:02:31,Zift Platform,0,0,188,neutral
3526,beyond world record benchmarks how cisco ucs performance drive business result,1333697828254789635,2020-12-01 09:01:55,Zift Platform,0,0,4,neutral
3527,great interview crn keerti melkote explains aruba live upgrade help one customer reduce 600 hour,1333697752602083328,2020-12-01 09:01:37,Dynamic Signal,0,0,925,positive
3528,take advantage discount pricing cisco multiyear service contract include ciscosoftware support servic,1333697678778228736,2020-12-01 09:01:20,Hootsuite Inc.,10,8,2080,neutral
3529,this guy be insane follow xlf spy fb chwy pton dis f adbe csco jpm ccl mgm iwm hd,1333697496695136258,2020-12-01 09:00:36,Twitter for iPhone,1,1,13,negative
3530,pure storage enhance pure service with new catalog tiering cisco capability,1333697446774530048,2020-12-01 09:00:24,EveryoneSocial,0,0,29,positive
3531,cisco 400ge solution,1333697367359500290,2020-12-01 09:00:05,LinkedIn,0,0,213,neutral
3532,push boundary ai solar mobile chiller keep fresh cool cisco blog,1333697357947445248,2020-12-01 09:00:03,LinkedIn,0,0,47,positive
3533,cisco live emear 2021 registration open join u year digital event technical session great,1333697353920835584,2020-12-01 09:00:02,LinkedIn,1,0,210,positive
3534,pant i gon na lie self,1333696912541814784,2020-12-01 08:58:17,Cisco ebooks,0,0,14,neutral
3535,anything sell via unauthorized reseller carry guarantee service capability cisc,1333696896058187776,2020-12-01 08:58:13,Sprinklr,0,0,1783,neutral
3536,europe big busiest port aim become world smartest sustainable one,1333696345148952581,2020-12-01 08:56:02,Twitter for Advertisers (legacy),28,7,16947,neutral
3537,fiber optic network splice fluke cable connectivity map design access switch server connection,1333696242157838337,2020-12-01 08:55:37,Twitter Web App,0,0,29,neutral
3538,on line chat philosophy amp the life science organize host john bickle,1333695932551065607,2020-12-01 08:54:23,Twitter Web App,3,2,1797,neutral
3539,yup cisco aircaps err 37021 i think,1333695899269271553,2020-12-01 08:54:15,Twitter for Android,0,0,3278,neutral
3540,client germany look mid level cisco networkengineer 400 euro day experience cisco l3 amp,1333695708751405056,2020-12-01 08:53:30,TweetDeck,0,0,1929,neutral
3541,a dozen cisco vulnerability once exploit vulnverabilities,1333695463720161280,2020-12-01 08:52:32,WordPress.com,0,0,6998,neutral
3542,hi cisco go i love miss bro,1333695320945946625,2020-12-01 08:51:58,Twitter for Android,0,0,162,positive
3543,talos report webkit flaw webkit allow remote code execution talos expert find flaws webkit bro,1333695085750325249,2020-12-01 08:51:01,dlvr.it,0,1,1578,negative
3544,the dog,1333694395787472896,2020-12-01 08:48:17,Cisco ebooks,0,0,14,neutral
3545,cisco fix flaw webex allow ghost participant meeting,1333693577340268545,2020-12-01 08:45:02,Buffer,0,0,412,neutral
3546,remote access citrix cisco vpn site reliability engineer,1333693346443878400,2020-12-01 08:44:07,IFTTT,0,0,116,negative
3547,im happy,1333693149764435968,2020-12-01 08:43:20,Twitter Web App,19,0,839,positive
3548,no not give revise blueprint,1333692145736306688,2020-12-01 08:39:21,Twitter for iPhone,0,0,728,neutral
3549,happy birthday,1333692128820662274,2020-12-01 08:39:16,Twitter for Android,1,0,114,positive
3550,it christmas time boyos,1333691972331122689,2020-12-01 08:38:39,Twitter for Android,1,0,114,neutral
3551,global information communication technology ict market top player analysis microsoft hp cisco dell wm,1333691674460098560,2020-12-01 08:37:28,IFTTT,0,0,328,positive
3552,cisco say i look well pregnant pregnancy,1333691528946958336,2020-12-01 08:36:53,Twitter for iPhone,1,0,351,positive
3553,that footage vans truly amazing common sense tell need get something,1333691292073619456,2020-12-01 08:35:57,Twitter Web App,4,1,14,positive
3554,cisco late graduate recruitment,1333690487815999488,2020-12-01 08:32:45,Jobnow Nigeria,1,0,1171,negative
3555,in cisco ccna video accompany text diagram i cover cisco vlan trunking protocol vtp,1333690387869937664,2020-12-01 08:32:21,Twitter Web App,0,1,4850,neutral
3556,get great tip organization onboarding strategy ciscoviewpoints blog series peopleandculture,1333689805574696962,2020-12-01 08:30:03,LinkedIn,0,0,593,positive
3557,tune route fifty the road ahead town hall 12 1 cisco underwriter session reimagining employee,1333689803729215488,2020-12-01 08:30:02,LinkedIn,0,0,200,neutral
3558,hahaha fuck furries subtweeting,1333689373448163330,2020-12-01 08:28:20,Cisco ebooks,0,0,14,negative
3559,rejuvenation top mind many look new mean invigorate individual virtualteams company,1333689129478070272,2020-12-01 08:27:21,LinkedIn,1,0,189,positive
3560,thanksgiving offer enroll now contact u live chat octanetworks network cisco,1333689091783675911,2020-12-01 08:27:12,Twitter for Android,0,0,20,positive
3561,now yes but start command almost exactly cisco reverseengineereed,1333688161118150656,2020-12-01 08:23:30,Twitter for Android,0,0,1068,positive
3562,get know cisco securex,1333688148614934530,2020-12-01 08:23:28,Zift Platform,0,0,44,neutral
3563,get know cisco securex,1333688027454074880,2020-12-01 08:22:59,Zift Platform,0,0,117,neutral
3564,get know cisco securex,1333688003139678208,2020-12-01 08:22:53,Zift Platform,0,0,117,neutral
3565,get know cisco securex,1333687952405372934,2020-12-01 08:22:41,Zift Platform,0,0,32,neutral
3566,become hardware networking engineer iicspitampura webdesign webdevelopment hardwareengineering,1333687947187523584,2020-12-01 08:22:39,Twitter Web App,0,0,2,neutral
3567,when whole day cisco meeting care decide ration power yo,1333687886605070336,2020-12-01 08:22:25,Twitter Web App,1,0,348,positive
3569,get know cisco securex,1333687732921626624,2020-12-01 08:21:48,Zift Platform,0,0,347,neutral
3570,get know cisco securex,1333687589191245824,2020-12-01 08:21:14,Zift Platform,0,0,55,neutral
3571,don forget cisco,1333687572372090881,2020-12-01 08:21:10,Instagram,1,0,225,neutral
3572,graduate associate consult engineer cisco nigeria,1333687429291790336,2020-12-01 08:20:36,WordPress.com,0,0,8629,neutral
3573,huawei mile ahead cisco,1333687396651687936,2020-12-01 08:20:28,Twitter for iPhone,0,0,334,neutral
3574,our virtual instructor lead training vilt effective way learn provide welcome environment n,1333687243832053770,2020-12-01 08:19:52,Twitter Web App,0,0,12,positive
3575,huawei not good example cisco people might not like,1333687046913871875,2020-12-01 08:19:05,Twitter for Android,0,0,1068,negative
3576,renewal manager nigeria cisco nigeria,1333686967670861824,2020-12-01 08:18:46,WordPress.com,0,0,8629,neutral
3577,the bizarre case alien robot attack cisco grove brent swancer,1333686871046688769,2020-12-01 08:18:23,Buffer,9,3,38621,positive
3578,slap,1333686848187731968,2020-12-01 08:18:17,Cisco ebooks,0,0,14,neutral
3579,new job added associate consulting engineer graduate cisco nigeria,1333685897615863809,2020-12-01 08:14:31,thesmalljobs,0,0,1230,positive
3580,cisco covid 19 cause year long 5g delay sdxcentral 5g cc,1333684274395025408,2020-12-01 08:08:04,DigitalTrans4m,0,0,4184,negative
3581,a cio navigate new territory it teams operate daily amp plan future fundamentall,1333683866947653633,2020-12-01 08:06:27,Twitter Web App,0,0,5,positive
3582,cisco nightingale cloud neutral orchestration automation primary goal 2021,1333683263001378818,2020-12-01 08:04:03,dlvr.it,0,0,251,positive
3583,beyond world record benchmarks how cisco ucs performance drive business result,1333682988790460418,2020-12-01 08:02:57,Zift Platform,0,0,23,neutral
3584,beyond world record benchmarks how cisco ucs performance drive business result,1333682961653370882,2020-12-01 08:02:51,Zift Platform,0,0,14,neutral
3585,beyond world record benchmarks how cisco ucs performance drive business result,1333682921455169537,2020-12-01 08:02:41,Zift Platform,0,0,90,neutral
3586,not cisco tell play smiths stater bros lmaooo,1333682891004362752,2020-12-01 08:02:34,Twitter for iPhone,3,1,316,neutral
3587,beyond world record benchmarks how cisco ucs performance drive business result,1333682671369793536,2020-12-01 08:01:42,Zift Platform,0,0,402,neutral
3588,shymko how pizza,1333682383267135488,2020-12-01 08:00:33,Twitter for iPhone,2,1,12,neutral
3589,supercharge supermarket experience cisco sase architecture,1333682266665586690,2020-12-01 08:00:05,LinkedIn,0,0,251,neutral
3590,once upon time cisco,1333682264694272000,2020-12-01 08:00:05,LinkedIn,0,0,55,neutral
3591,our cx pathfinder bcs help see potential saving generate custom roi report base,1333682260713893888,2020-12-01 08:00:04,LinkedIn,0,0,262,negative
3592,how cyberattacks occur and people launch learn,1333682250169413633,2020-12-01 08:00:01,Sprinklr,6,1,396297,neutral
3593,problem cruel business tycoon andhrapradesh instal apfiber 2015 use techn,1333682048956059649,2020-12-01 07:59:13,Twitter for Android,0,0,84,negative
3594,let get new hobby learning learn wfh love mentor happy lovewhereyouwork learning cisco,1333681992848863234,2020-12-01 07:59:00,LinkedIn,0,0,34,positive
3595,why not wait,1333681814658019328,2020-12-01 07:58:17,Cisco ebooks,0,0,14,neutral
3596,for holiday hacker cybermonday wonderful time year check top 5 tip avoid onlin,1333681748803252224,2020-12-01 07:58:02,LinkedIn,0,0,341,positive
3597,lesetipp der report future secure remote work von,1333681589365116933,2020-12-01 07:57:24,Twitter Web App,2,1,293,positive
3598,associate consulting engineer graduate vacancy cisco nigeria,1333681496960352256,2020-12-01 07:57:02,dlvr.it,0,0,1372,neutral
3599,gm good day cisco,1333680369799979008,2020-12-01 07:52:33,Twitter Web App,0,0,1019,positive
3600,hire network voice support cisco client ruboid bengaluru bangalore exp 4 8 year,1333679920564867072,2020-12-01 07:50:46,Hootsuite Inc.,0,0,1614,neutral
3601,marketer compete dcc2021 get complete two specific market velocity learning course j,1333679729711439875,2020-12-01 07:50:00,Sprinklr,0,0,1783,positive
3602,face i hate typo,1333679296762744832,2020-12-01 07:48:17,Cisco ebooks,0,0,14,negative
3603,github trend archive 29 nov 2020 c cisco openh264 qgis qgis tao drogon zaphoyd websocketpp intelreal,1333674759146520577,2020-12-01 07:30:15,Github Awesome Search,0,0,463,neutral
3604,what protect campus community without ever know learn unc charlotte use cisco s,1333674704067047430,2020-12-01 07:30:02,LinkedIn,0,0,200,neutral
3605,together want perform transform make sure link partner new partner transformation hub e,1333674698488639488,2020-12-01 07:30:01,Sprinklr,0,0,1783,positive
3606,together want perform transform luckily perfect one stop shop new partner transforma,1333674697729437696,2020-12-01 07:30:01,Sprinklr,0,0,4987,positive
3607,global manufacturer transforms data center support million connect customer,1333674468959547393,2020-12-01 07:29:06,Influitive,0,0,274,negative
3608,new article cisco system inc csco up 0 47 uptrend over past 14 day publish fintech zoo,1333674387887837184,2020-12-01 07:28:47,App for FintechZoom.com,0,0,4631,negative
3609,my bad lack everyone trouble scientific,1333674265770647557,2020-12-01 07:28:18,Cisco ebooks,0,0,14,negative
3610,great interview crn keerti melkote explains aruba live upgrade help one customer reduce 600 hour,1333674228252438530,2020-12-01 07:28:09,Dynamic Signal,0,0,33,positive
3611,no add cisco 1 mix available may another time permit,1333673909170954247,2020-12-01 07:26:53,Twitter for iPhone,0,0,1501,positive
3612,when partner cisco work together great thing happen,1333673331552264196,2020-12-01 07:24:35,Twitter auto post sharing,0,0,43,positive
3613,why hate admit plenty time buy cheap last week no i get would negative,1333673294525063170,2020-12-01 07:24:26,Twitter for iPhone,0,0,440,negative
3614,get know cisco securex,1333673096071548930,2020-12-01 07:23:39,Zift Platform,0,0,28,neutral
3615,get know cisco securex,1333673011925446656,2020-12-01 07:23:19,Zift Platform,0,0,402,neutral
3616,get know cisco securex,1333673008955858945,2020-12-01 07:23:18,Zift Platform,0,0,1337,neutral
3617,get know cisco securex,1333672941834432512,2020-12-01 07:23:02,Zift Platform,0,0,43,neutral
3618,get know cisco securex,1333672896439398400,2020-12-01 07:22:51,Zift Platform,0,0,12,neutral
3619,get know cisco securex,1333672800960212993,2020-12-01 07:22:28,Zift Platform,0,0,2,neutral
3620,get know cisco securex,1333672787358191617,2020-12-01 07:22:25,Zift Platform,0,0,17,neutral
3621,get know cisco securex,1333672752256081920,2020-12-01 07:22:17,Zift Platform,0,0,18,neutral
3622,get know cisco securex,1333672689765130240,2020-12-01 07:22:02,Zift Platform,0,0,188,neutral
3623,recent vulnerability cisco io underscore go cloud native important read,1333672689320534016,2020-12-01 07:22:02,Oktopost,0,0,404,positive
3624,look supplement give energy workout read guide learn best intra,1333672683326869504,2020-12-01 07:22:00,Buffer,0,0,10549,positive
3625,wait wth cisco webx,1333672610773815299,2020-12-01 07:21:43,Twitter Web App,0,0,65,neutral
3626,get know cisco securex,1333672583951245312,2020-12-01 07:21:37,Zift Platform,0,0,4,neutral
3627,you assume ignorant enough broadcast ssid those not word cisco,1333671770210045953,2020-12-01 07:18:23,Twitter for Android,0,0,20,neutral
3628,lmao md white claw cisco strong shit,1333670873555865600,2020-12-01 07:14:49,Twitter for iPhone,0,0,378,positive
3629,three technology solution current small business challenge ctelecoms network,1333670030085644288,2020-12-01 07:11:28,Zift Platform,1,3,1,negative
3630,three technology solution current small business challenge ctelecoms network,1333670007935545347,2020-12-01 07:11:22,Zift Platform,0,0,185,negative
3631,that,1333669230684860416,2020-12-01 07:08:17,Cisco ebooks,0,0,14,neutral
3632,join securityoutcomes virtual broadcast learn method improve program success retain security tale,1333668405828874241,2020-12-01 07:05:00,Sprinklr,3,0,4568,positive
3633,beyond world record benchmarks how cisco ucs performance drive business result,1333667660911919106,2020-12-01 07:02:03,Zift Platform,0,0,19,neutral
3634,beyond world record benchmarks how cisco ucs performance drive business result,1333667629949710336,2020-12-01 07:01:55,Zift Platform,0,0,9,neutral
3635,beyond world record benchmarks how cisco ucs performance drive business result,1333667552984174592,2020-12-01 07:01:37,Zift Platform,0,0,21,neutral
3636,ask cisco expert tip plan cisco dna center installation join upcoming ask expert atxs se,1333667211400130566,2020-12-01 07:00:16,Sprinklr,1,0,89262,negative
3637,in blog resident expert thing technology agile aunt answer letter small boutique owne,1333667156500819968,2020-12-01 07:00:03,LinkedIn,1,0,91,positive
3638,short sale volume not short interest csco 2020 11 30 44 vmw 45 hpq 43 msi 40 xlk 30,1333667149395718146,2020-12-01 07:00:01,Short Volumes,0,0,3476,neutral
3639,cisco need sleep i fuck guxk jist saw tje time shot fucl asstot ba l blop dresj shesp,1333666840778739712,2020-12-01 06:58:47,Twitter for iPhone,3,0,3012,negative
3640,1 kanye fan i could literally,1333666713905278976,2020-12-01 06:58:17,Cisco ebooks,0,0,14,neutral
3641,on god i close give cisco christmas present tomorrow,1333666692824584193,2020-12-01 06:58:12,Twitter for Android,0,0,138,neutral
3642,jrod not w cisco friend,1333666257426497537,2020-12-01 06:56:28,Twitter for iPhone,1,0,52,neutral
3643,my fav story i army buddy i plan fast track cisco network switch programming we,1333666099896803328,2020-12-01 06:55:51,TweetDeck,3,0,1696,positive
3644,sedgwick zoom cisco webex google meet rival application vi,1333666019529863169,2020-12-01 06:55:32,Twitter for iPhone,0,0,213,neutral
3645,how to think like a manager cissp exam now amazon gt cissp security,1333665896779407360,2020-12-01 06:55:02,Hootsuite Inc.,5,5,995,neutral
3646,pleased see world class organisation help state like madhyapradesh holistic development acr,1333665728998768641,2020-12-01 06:54:22,Twitter for Android,6,1,871,positive
3647,500 packet loss alternet clean lady unplug cisco backhoe parade across prairie,1333665706831802373,2020-12-01 06:54:17,Twitter for iPhone,1,0,1995,positive
3648,associate consulting engineer bachelor master graduate nigeria,1333665149031477248,2020-12-01 06:52:04,Twitter Web App,1,0,3098,neutral
3649,060 those wave hit different,1333665005376475138,2020-12-01 06:51:30,Twitter for iPhone,0,0,587,neutral
3650,back the weeknd would 1000 steal girl,1333664964964282370,2020-12-01 06:51:20,Twitter for iPhone,1,0,259,neutral
3651,thicc baby,1333664197587181574,2020-12-01 06:48:17,Cisco ebooks,0,0,14,neutral
3652,listen gt lt war cisco kid single war carolina classic hit,1333663443115708416,2020-12-01 06:45:17,CCH-AutoPost,1,0,473,positive
3653,ok goodnight well morning hope,1333661682179117056,2020-12-01 06:38:17,Cisco ebooks,0,0,14,positive
3654,get viptela image not form part cisco cml last time i check,1333661544589250561,2020-12-01 06:37:45,Twitter Web App,1,0,4,neutral
3655,cisco 305 one shot u another round,1333660585918128128,2020-12-01 06:33:56,Twitter for iPhone,0,0,364,negative
3656,yo guy food hurry,1333660499863539712,2020-12-01 06:33:36,Twitter for iPhone,0,0,18,neutral
3657,harrisonjnr you try pass,1333660215858892800,2020-12-01 06:32:28,Twitter for iPhone,0,0,1503,neutral
3658,hire network voice support cisco client ruboid bangalore bengaluru bangalore exp 4 8 year,1333659805488070656,2020-12-01 06:30:50,Naukri RMS,0,0,66,neutral
3659,hire network security cisco firewall client ruboid bangalore bengaluru bangalore exp 4 8 ye,1333659792586412032,2020-12-01 06:30:47,Naukri RMS,0,0,66,neutral
3660,hire cisco contact center admin client ruboid bangalore bengaluru bangalore exp 4 8 year,1333659790300495872,2020-12-01 06:30:46,Naukri RMS,0,0,66,negative
3661,hire network voice support cisco client ruboid bangalore bengaluru bangalore exp 4 8 year,1333659748697206784,2020-12-01 06:30:36,Naukri RMS,0,0,1614,neutral
3662,hire network security cisco firewall client ruboid bangalore bengaluru bangalore exp 4 8 ye,1333659733195071488,2020-12-01 06:30:33,Naukri RMS,0,0,1614,neutral
3663,hire cisco contact center admin client ruboid bangalore bengaluru bangalore exp 4 8 year,1333659728560365570,2020-12-01 06:30:32,Naukri RMS,0,0,1614,negative
3664,the way work business change dramatically same garde president cisco india amp saarc,1333659715721699328,2020-12-01 06:30:29,LinkedIn,0,0,18,neutral
3665,chief now cisco lab pre sale need 800 include write dump,1333659665431818240,2020-12-01 06:30:17,Twitter Web App,0,0,9,neutral
3666,cisco 305 im blowin it up dude,1333659662370140168,2020-12-01 06:30:16,Twitter for iPhone,3,0,364,neutral
3667,cisco live emear open up world interest possibility cisco blog,1333659608553025538,2020-12-01 06:30:03,LinkedIn,0,0,37,positive
3669,yo food finna soon wyd tweet rn,1333659588286091266,2020-12-01 06:29:58,Twitter for iPhone,3,0,18,neutral
3670,ishaq i go buy quli quli,1333659576105885699,2020-12-01 06:29:55,Twitter for iPhone,0,0,1503,neutral
3671,ishaq plz na,1333659397294350337,2020-12-01 06:29:13,Twitter for iPhone,0,0,1503,neutral
3672,together enable employee enablement digitization help shape workplace,1333659164078342144,2020-12-01 06:28:17,Twitter Web App,4,0,47278,neutral
3673,jr20 even bruh,1333658982624284672,2020-12-01 06:27:34,Twitter Web App,1,0,1794,neutral
3674,anconia and also jim say impartial plainly far advanced intellect min,1333658657473527808,2020-12-01 06:26:16,Twitter for iPhone,1,0,19,positive
3675,cisco ishaq we want tell answer i oo,1333658571549138945,2020-12-01 06:25:56,Twitter for Android,1,0,1160,neutral
3676,anconia love,1333658307458842626,2020-12-01 06:24:53,Twitter for iPhone,0,0,19,positive
3677,proprietary v public how make money commoditised world businessstandards,1333658119315009536,2020-12-01 06:24:08,dancehallaudio,0,1,1932,neutral
3678,get know cisco securex,1333657975647563776,2020-12-01 06:23:34,Zift Platform,0,0,23,neutral
3679,get know cisco securex,1333657930223202306,2020-12-01 06:23:23,Zift Platform,0,0,14,neutral
3680,get know cisco securex,1333657900292710401,2020-12-01 06:23:16,Zift Platform,0,0,38,neutral
3681,get know cisco securex,1333657886074015744,2020-12-01 06:23:12,Zift Platform,0,0,553,neutral
3682,get know cisco securex,1333657867119972352,2020-12-01 06:23:08,Zift Platform,0,0,90,neutral
3683,get know cisco securex,1333657774945918978,2020-12-01 06:22:46,Zift Platform,0,0,22,neutral
3684,get know cisco securex,1333657554682048513,2020-12-01 06:21:53,Zift Platform,0,0,402,neutral
3685,limon07 haha appreciate big dawg,1333657530334064640,2020-12-01 06:21:48,Twitter for iPhone,0,0,438,positive
3686,imagine collab,1333657467083923457,2020-12-01 06:21:32,Twitter for iPhone,2,0,532,neutral
3687,get know cisco securex ctelecoms network infrastructure firewall,1333657427288465408,2020-12-01 06:21:23,Zift Platform,0,3,1,neutral
3688,get know cisco securex ctelecoms network infrastructure firewall,1333657412197347328,2020-12-01 06:21:19,Zift Platform,0,3,185,neutral
3689,csco pot cont uptrend intraweek 60m 15m 4m combo chart cisco trading,1333657394501611521,2020-12-01 06:21:15,CFinGraphs,0,0,788,neutral
3690,steal everyone comfort character share 10 iris west allen 10 amelia shepherd,1333656744208314368,2020-12-01 06:18:40,Twitter Web App,1,0,54,neutral
3691,introduction cisco aci webinar sunset learn institute via simple c,1333656661463068676,2020-12-01 06:18:20,Twitter Web App,1,0,3098,neutral
3692,yes gfuel,1333656649052065795,2020-12-01 06:18:17,Cisco ebooks,0,0,14,neutral
3693,he say cisco,1333655549708300288,2020-12-01 06:13:55,Twitter for Android,2,0,497,neutral
3694,you see nigga lookin like cisco tl,1333655208715554818,2020-12-01 06:12:34,Twitter for iPhone,3,0,1764,neutral
3695,and cisco everybody drinkin cisco cisco,1333654672524062720,2020-12-01 06:10:26,Twitter for Android,1,0,132,neutral
3696,cisco 2 cloud need,1333654245409583104,2020-12-01 06:08:44,Twitter for Android,2,0,770,neutral
3697,ive threaten last,1333654131823796224,2020-12-01 06:08:17,Cisco ebooks,0,0,14,neutral
3698,95 hour 41 minute vod train month thank great content in addition i spend around,1333653629023125504,2020-12-01 06:06:17,Twitter Web App,12,1,171,positive
3699,daily roundup nvidia amd aim intel nvidia amd take aim intel ibm cloud claim quantum cryptography f,1333653495631769600,2020-12-01 06:05:46,Buffer,0,1,899,neutral
3700,cisco meeting name leader g2 fall 2020 grid report video conferencing discover,1333653261107118080,2020-12-01 06:04:50,Twitter Web App,0,0,1996,neutral
3701,check daily roundup nvidia amd aim intel nvidia amd take aim intel ibm cloud claim quantum cryp,1333652741642727424,2020-12-01 06:02:46,Buffer,1,0,38391,neutral
3702,global manufacturer transforms data center support million connect customer,1333652730276175872,2020-12-01 06:02:43,Influitive,0,0,63,negative
3703,so dumb store value so moronic,1333652687989030914,2020-12-01 06:02:33,Twitter for iPhone,0,0,87,negative
3704,beyond world record benchmarks how cisco ucs performance drive business result,1333652565381308417,2020-12-01 06:02:04,Zift Platform,0,0,78,neutral
3705,work community expand broadband access ctelecoms networking infrastructure,1333652380114702338,2020-12-01 06:01:20,Zift Platform,0,2,1,neutral
3706,peter whale pump dump someone work coin base account,1333652368227930117,2020-12-01 06:01:17,Twitter for iPhone,0,0,87,negative
3707,work community expand broadband access ctelecoms networking infrastructure,1333652365149396992,2020-12-01 06:01:16,Zift Platform,0,0,185,neutral
3708,ccna 200 301 online bootcamp enroll now contact u live chat octanetworks,1333652312871591936,2020-12-01 06:01:04,Buffer,0,0,128,positive
3709,check daily roundup nvidia amd aim intel nvidia amd take aim intel ibm cloud claim quantum cry,1333652236711424000,2020-12-01 06:00:45,Buffer,1,0,51187,neutral
3710,cisco nexus 2000 fabric extender 9393 94,1333652178594979842,2020-12-01 06:00:32,Postingly,0,0,30,neutral
3711,do catch cisco recent facebook live global cybersecurity strategy manager swati handa discuss career,1333652062257594368,2020-12-01 06:00:04,LinkedIn,1,2,47,positive
3712,the cisco identity service engine 3 0 release learn,1333652049699987456,2020-12-01 06:00:01,Sprinklr,0,0,6248,neutral
3713,jim i buy book big fan get little kookie besides sai,1333651759986659328,2020-12-01 05:58:52,Twitter for iPhone,1,0,87,negative
3714,outline,1333651614318682112,2020-12-01 05:58:17,Cisco ebooks,0,0,14,neutral
3715,great interview crn keerti melkote explains aruba live upgrade help one customer reduce 600 hour,1333650268957810689,2020-12-01 05:52:56,Dynamic Signal,0,0,140,positive
3716,practice forever hope half juggler deangelo vickers,1333650123604287488,2020-12-01 05:52:22,Twitter for iPhone,0,0,394,negative
3717,how cisco silicon one can help you save million,1333649946269130752,2020-12-01 05:51:39,Zift Platform,0,0,980,neutral
3718,hair look week,1333649097526480896,2020-12-01 05:48:17,Cisco ebooks,0,0,14,neutral
3719,lalotelli 4 elite,1333649027703836672,2020-12-01 05:48:00,Twitter for iPhone,0,0,1122,neutral
3720,zyxel cbt pretty cool cisco lose way router still suck work,1333648013689020421,2020-12-01 05:43:59,Twitter Web App,0,0,9,positive
3721,now i fw bald men like cisco get,1333647454936453121,2020-12-01 05:41:45,Twitter for iPhone,1,0,198,neutral
3722,oh heha tryna dream abt lena cisco but i have a dream abt irl,1333646908934467584,2020-12-01 05:39:35,Twitter for iPhone,1,0,1393,neutral
3723,yeah also benefit aws full saml auth amp integration idp use thing,1333645863726379009,2020-12-01 05:35:26,Twitter Web App,0,0,496,positive
3724,cisco congrats guy good see,1333645028351221765,2020-12-01 05:32:07,Twitter for iPhone,5,0,211,positive
3725,beyond world record benchmarks how cisco ucs performance drive business result,1333645017815060480,2020-12-01 05:32:04,Zift Platform,0,0,48,neutral
3726,beyond world record benchmarks how cisco ucs performance drive business result,1333644980817113088,2020-12-01 05:31:56,Zift Platform,0,0,14,neutral
3727,beyond world record benchmarks how cisco ucs performance drive business result,1333644936542121985,2020-12-01 05:31:45,Zift Platform,0,0,4,neutral
3728,beyond world record benchmarks how cisco ucs performance drive business result,1333644822641565698,2020-12-01 05:31:18,Zift Platform,0,0,4,neutral
3729,beyond world record benchmarks how cisco ucs performance drive business result,1333644815779639297,2020-12-01 05:31:16,Zift Platform,0,0,34,neutral
3730,then year 2 cisco naman ita take ko,1333644043230724097,2020-12-01 05:28:12,Twitter for Android,0,0,1640,neutral
3731,fortinet check point palo alto network top gartner firewall report huawei juniper network cisco ran,1333643397698101249,2020-12-01 05:25:38,Buffer,0,0,899,positive
3732,dr pavithran nambiar fellow iias make presentation culture corruption and insurgency threat and,1333643190000259072,2020-12-01 05:24:49,Twitter Web App,18,5,4608,neutral
3733,here great article i personally need work communication skill recommenda,1333643073125924865,2020-12-01 05:24:21,Twitter for iPhone,10,1,666,positive
3734,cisco slowly surely make way full 8 8,1333642846646243329,2020-12-01 05:23:27,Twitter Web App,4,0,177,positive
3735,check fortinet check point palo alto network top gartner firewall report huawei juniper network cisc,1333642647718785026,2020-12-01 05:22:39,Buffer,1,0,38391,positive
3736,get know cisco securex,1333642639351177216,2020-12-01 05:22:37,Zift Platform,0,0,19,neutral
3737,get know cisco securex,1333642524020322306,2020-12-01 05:22:10,Zift Platform,0,0,21,neutral
3738,see learn code join attend completely virtual devnet create year they ready g,1333642338728554501,2020-12-01 05:21:26,Influitive,0,0,66,positive
3739,announces use online proctoring deliver ciscocert exam take ciscocert exam onli,1333642254729166848,2020-12-01 05:21:06,Influitive,0,0,66,neutral
3740,check fortinet check point palo alto network top gartner firewall report huawei juniper network cis,1333642142338703362,2020-12-01 05:20:39,Buffer,0,0,51187,positive
3741,jidayi d name fit nigerian lucifer,1333641782148681729,2020-12-01 05:19:13,Twitter for iPhone,2,0,1503,positive
