,text,id,createdate,source,likes,retweets,followers,sentiment
2464,turtleneck always suspicious,1333952894748532737,2020-12-02 01:55:28,Twitter Web App,0,0,616,neutral
2465,fenton upon eaton,1333952829011206145,2020-12-02 01:55:12,Integromat,0,0,0,neutral
2466,i think bell mt centre place eaton quote tho lol,1333952276373749761,2020-12-02 01:53:00,Twitter for Android,6,0,535,positive
2467,he creepy duplicitous advises not bright enough see people even ea,1333952252084678657,2020-12-02 01:52:55,Twitter for iPad,0,0,123,negative
2468,proud share joshua eaton student council 20 21 todayatje awesome thank m mc,1333951649841344515,2020-12-02 01:50:31,Twitter for iPhone,5,0,212,positive
2469,eaton 19 12 4th guyer 2 1 set,1333951632355299336,2020-12-02 01:50:27,Twitter for iPhone,1,0,108,neutral
2470,final timeout guyer eaton lead 19 12 fourth set txhsvb,1333951273046040576,2020-12-02 01:49:01,Twitter for iPhone,0,2,3707,neutral
2471,eaton look like verge force decisive fifth set guyer trail 17 11 fourth set txhsvb,1333950960650104832,2020-12-02 01:47:47,Twitter for iPhone,0,1,3707,neutral
2472,whew go straight onto syllabus next semester essay the king herself,1333950852587982848,2020-12-02 01:47:21,Twitter Web App,32,2,616,positive
2473,guyer take first timeout fourth set eaton lead 14 9 txhsvb,1333949881157890048,2020-12-02 01:43:29,Twitter for iPhone,0,1,3707,positive
2474,high berkborough upon eaton major,1333949799947755522,2020-12-02 01:43:10,Integromat,0,0,0,positive
2475,thing start get little bit chippy guyer eaton especially couple shall,1333949056469643265,2020-12-02 01:40:13,Twitter for iPhone,6,1,3707,negative
2476,2019 2020 never fail,1333948728818987010,2020-12-02 01:38:55,Twitter for iPhone,0,0,422,positive
2477,eaton 8 2 run 8 5 lead fourth set txhsvb,1333948509683408897,2020-12-02 01:38:02,Twitter for iPhone,1,1,3707,neutral
2478,what do sask portion 93b fed give province support opening,1333948382868475907,2020-12-02 01:37:32,Twitter Web App,0,0,78,neutral
2479,guyer 2 1 set eaton,1333947894999683077,2020-12-02 01:35:36,Twitter for iPhone,1,0,108,neutral
2480,back back ace alabama signee lead eaton 3 0 fourth set txhsvb,1333947578589831168,2020-12-02 01:34:20,Twitter for iPhone,11,2,3707,neutral
2481,i kind want everyone know town meeting park n rec practically documentary they proba,1333947523757531136,2020-12-02 01:34:07,Twitter for Android,3,0,520,positive
2482,eaton thank,1333947312431919104,2020-12-02 01:33:17,Twitter for iPhone,1,0,493,neutral
2483,eaton not surprised rise number 1,1333947287068938240,2020-12-02 01:33:11,Twitter for Android,1,0,16,negative
2484,eaton love book,1333946589728157696,2020-12-02 01:30:25,Twitter Web App,1,0,959,positive
2485,we excite share dylan eaton commit play baseball illinois college the 6 0 rhp 2,1333946409956020224,2020-12-02 01:29:42,Twitter for Android,12,2,2528,neutral
2486,berriman eaton expand worcestershire,1333945827941879810,2020-12-02 01:27:23,IFTTT,0,0,2401,neutral
2487,caitlin eaton she run fellow part youth affair council wa covid 19 recovery steer group she ha,1333945570591793153,2020-12-02 01:26:22,Twitter for iPhone,3,1,127,neutral
2488,eaton 3 0 run tie third set 19 19 txhsvb,1333945447266869248,2020-12-02 01:25:52,Twitter for iPhone,0,0,3707,neutral
2489,kyndal stowers lead eaton 19 16 third set txhsvb,1333945231084052480,2020-12-02 01:25:01,Twitter for iPhone,4,1,3707,neutral
2490,whenever downtown would point eaton would spend weekend wanderi,1333944972375015424,2020-12-02 01:23:59,Twitter for iPhone,1,0,21,neutral
2491,feed mini chicken quesadilla tell back menu,1333944657940803591,2020-12-02 01:22:44,Twitter for iPhone,0,0,535,negative
2492,final timeout eaton kyndal stowers loft absolute beauty defense eaton catch guyer,1333944550017163265,2020-12-02 01:22:18,Twitter for iPhone,0,1,3707,positive
2493,lead eaton 17 14 third set txhsvb,1333944442294820866,2020-12-02 01:21:53,Twitter for iPhone,0,1,3707,neutral
2494,little nigga prolly even eaton lose lose kill 10 even even,1333944233552728065,2020-12-02 01:21:03,Twitter for iPhone,1,0,846,negative
2495,today givingtuesday please consider give organization provide support people live lambert,1333944208688746499,2020-12-02 01:20:57,Twitter Web App,1,0,1,positive
2496,bang drum glamour today 16 great book recommendation you thank u for,1333944110214889474,2020-12-02 01:20:34,Twitter for iPhone,4,0,491,positive
2497,timeout eaton jordyn williams take flight bury massive kill give 13 10 lead third set txhsvb,1333943225363664900,2020-12-02 01:17:03,Twitter for iPhone,1,1,3707,neutral
2498,the entire thread amaze all i truly can not look away,1333942068259897344,2020-12-02 01:12:27,Twitter Web App,9,0,5512,neutral
2500,guyer eaton tie 4 4 third set txhsvb,1333941501148139521,2020-12-02 01:10:11,Twitter for iPhone,0,0,3707,neutral
2501,michigan state make move haslet v r eaton 22 ol hunter erb erb66 gogreen relentless,1333941238643515393,2020-12-02 01:09:09,Twitter for Android,3,1,991,neutral
2502,congrats queen u deserve,1333941154157617152,2020-12-02 01:08:49,Twitter for iPhone,1,0,210,neutral
2503,congratulation eaton elementary distinguish recognition,1333940477926793222,2020-12-02 01:06:08,Twitter for iPhone,1,0,771,positive
2504,therese eaton broker rio isla realty sell gulf front condo bridgepoint 405 nextdoor,1333940399434575875,2020-12-02 01:05:49,Twitter Web App,0,0,77,neutral
2505,eaton rally win second set 25 20 we get game coppell guyer eaton tie 1 1 go,1333940083255373827,2020-12-02 01:04:33,Twitter for iPhone,6,2,3707,positive
2506,eaton tie 1 set piece v guyer,1333939968411054082,2020-12-02 01:04:06,Twitter for iPhone,1,0,108,neutral
2507,eaton god i listen to thisbfor like two week hes good sometimes backroad windshield view bette,1333939715486191617,2020-12-02 01:03:06,Twitter for iPhone,1,0,2431,positive
2508,final timeout guyer eaton 21 19 lead second set lady wildcats try take command 2 0 lead,1333939260983025664,2020-12-02 01:01:17,Twitter for iPhone,1,1,3707,neutral
2509,kyndal stowers her late kill give 18 17 lead eaton second set txhsvb,1333938442372345857,2020-12-02 00:58:02,Twitter for iPhone,1,2,3707,negative
2510,timeout eaton 5 0 run like tie 16 16 second set txhsvb,1333937935431970822,2020-12-02 00:56:01,Twitter for iPhone,1,1,3707,neutral
2511,a marquette aim international equity hold eaton corp plc nyse etn 122 74 must be what they etn why,1333937583794106376,2020-12-02 00:54:37,LinkedIn,0,0,433,neutral
2512,timeout guyer this eaton ace put lady eagle 16 11 second set guyer trail pretty much,1333936939196690438,2020-12-02 00:52:04,Twitter for iPhone,0,1,3707,positive
2513,eaton i love sex ghost saint bernard,1333936318464843777,2020-12-02 00:49:36,Twitter for iPhone,1,0,6,positive
2514,eaton aren ted talk elitist,1333936283572383745,2020-12-02 00:49:27,Twitter Web App,1,0,15791,neutral
2515,eaton well get mexican music,1333936267151589378,2020-12-02 00:49:24,Twitter Web App,0,0,53,neutral
2516,double milk blood heat also god spare girl and cough debut the,1333935881971896320,2020-12-02 00:47:52,Twitter for iPhone,5,0,491,neutral
2517,30 30 list ageist bad thank come ted talk,1333935797372919808,2020-12-02 00:47:32,Twitter Web App,15,0,9520,negative
2518,the chickasha lady chick lead noble 6 5 4 02 leave first quarter leighanne eaton already five poin,1333935768482492422,2020-12-02 00:47:25,Twitter for iPhone,2,1,1357,positive
2519,guyer trim eaton lead 9 7 second set last wildcat slowly chip away txhsvb,1333935599900893186,2020-12-02 00:46:44,Twitter for iPhone,1,1,3707,negative
2520,eatons vs guyer guyer 1 0 9 7 eaton 2nd,1333935577226473475,2020-12-02 00:46:39,Twitter for iPhone,1,0,108,neutral
2521,tbf good beard group award win beard,1333935465414713345,2020-12-02 00:46:12,Twitter Web App,2,0,15019,positive
2522,eaton you know damn well footwell blower hit shin,1333935274318065668,2020-12-02 00:45:27,Twitter for Android,0,0,428,neutral
2523,eaton take 5 3 lead start second set guyer fell hole first set promptly w,1333934526255476736,2020-12-02 00:42:29,Twitter for iPhone,1,1,3707,positive
2524,after lengthy discussion still ongoing win first set 25 22 this point,1333933254546763777,2020-12-02 00:37:25,Twitter for iPhone,6,3,3707,positive
2525,berriman eaton expand worcestershire,1333932983200395265,2020-12-02 00:36:21,Twitter Web App,1,0,8009,neutral
2526,comic relief,1333932923343544321,2020-12-02 00:36:06,Twitter Web App,1,0,58,positive
2527,berriman eaton expand worcestershire,1333932529422721024,2020-12-02 00:34:32,dlvr.it,0,0,152,neutral
2528,that would fire one timer excellent defense,1333931908414181378,2020-12-02 00:32:04,Twitter for iPhone,0,0,1084,positive
2529,go grave believe people really one guy wear fake,1333931316602163205,2020-12-02 00:29:43,Twitter Web App,5,0,130,negative
2530,guyer take first timeout eaton pull within 20 16 first set it close eaton awhile txhsvb,1333930953681612800,2020-12-02 00:28:17,Twitter for iPhone,0,1,3707,positive
2531,you drive sock something,1333930660684320769,2020-12-02 00:27:07,Twitter for iPhone,1,0,563,neutral
2532,jordyn williams completely dominate first set she go way net block shot e,1333930388385886208,2020-12-02 00:26:02,Twitter for iPhone,2,1,3707,positive
2533,downcliff eaton,1333930173671100417,2020-12-02 00:25:11,Integromat,0,0,0,neutral
2534,it all american brooke slusser set jordyn williams rest bury kill give,1333929765217165312,2020-12-02 00:23:33,Twitter for iPhone,7,2,3707,neutral
2535,eaton bolt gemini nation rise fellow sibling,1333929560539340801,2020-12-02 00:22:45,Twitter for Android,1,0,237,neutral
2536,eaton bot lot people,1333928832324218884,2020-12-02 00:19:51,Twitter Web App,0,0,53,neutral
2537,doctor i shitposter pagliacci,1333928715206717440,2020-12-02 00:19:23,Twitter Web App,2,0,15019,neutral
2538,eaton burn first timeout first set 7 1 run take 10 6 lead txhsvb,1333928466094428160,2020-12-02 00:18:24,Twitter for iPhone,2,1,3707,positive
2539,a teen i work winnipeg eaton catalogue order one christmas they pay well,1333928445051502593,2020-12-02 00:18:19,Twitter Web App,1,0,512,neutral
2540,eaton omg also gemini lightning fan,1333928320753348612,2020-12-02 00:17:49,Twitter for Android,1,0,237,neutral
2541,4 0 run lead eaton 7 5 first set txhsvb,1333928131594498050,2020-12-02 00:17:04,Twitter for iPhone,2,2,3707,positive
2542,jordyn williams rejection the lady wildcats eaton tie 5 5 first set,1333927802324840449,2020-12-02 00:15:45,Twitter for iPhone,1,1,3707,positive
2543,windsor that yet another canadian icon fall hopefully one ottawa bayshore remain re,1333927777490309125,2020-12-02 00:15:39,Twitter Web App,1,0,764,neutral
2544,want plan perfect outfit head toe go someone else house ask take shoe,1333927558379933704,2020-12-02 00:14:47,Twitter for iPhone,7,0,616,positive
2545,mark eaton reveals win coach entrepreneur commit team listen,1333927201205612545,2020-12-02 00:13:22,SocialOomph,0,0,26495,positive
2546,it not slightly silly it full sound fury signify nothing i wi,1333926132866019329,2020-12-02 00:09:07,Twitter Web App,0,0,81,positive
2547,my dan eaton say last time cincinnati old enough credit card,1333926086728617986,2020-12-02 00:08:56,Twitter for iPhone,0,0,580,positive
2548,a eaton and well do mark,1333925447390867458,2020-12-02 00:06:24,Twitter for Android,2,0,672,neutral
2549,exg distribution date amount announce eaton vance close end fund,1333924862121955332,2020-12-02 00:04:04,ADVFN News Alert,0,0,1754,neutral
2550,ety distribution date amount announce eaton vance close end fund,1333924859706019843,2020-12-02 00:04:04,ADVFN News Alert,0,0,1754,neutral
2551,eaton gemini feel good chart,1333924021059133440,2020-12-02 00:00:44,Twitter for Android,1,0,9,positive
2599,im so stress about this paper and the bad part be that i feel so dumb that i feel unable to write a coherent sentence,1334648129396858880,2020-12-03 23:58:05,Twitter for iPhone,0,0,405,negative
2600,pre 2020 eaton slightly well current castro youre right,1334648094206652418,2020-12-03 23:57:56,Twitter for iPhone,0,0,682,positive
2601,author oh damn sound awesome,1334647816178823169,2020-12-03 23:56:50,Twitter Web App,1,0,864,positive
2602,varsity girl basketball eaton 27 brookville 22 end 3rd,1334647797761523713,2020-12-03 23:56:46,Twitter for iPhone,0,0,811,neutral
2603,boy right belt titanic song,1334647564965203968,2020-12-03 23:55:50,Twitter for iPhone,2,1,441,positive
2604,author i would love boost happy help,1334646516791746562,2020-12-03 23:51:40,Twitter Web App,1,0,1292,positive
2605,eaton thanks,1334646339179843588,2020-12-03 23:50:58,Twitter for iPhone,0,0,522,positive
2606,no reason turner attempt steal base front,1334646319697235973,2020-12-03 23:50:53,Twitter for Android,0,0,26,negative
2607,boy sad part point almost 4k,1334646126704726018,2020-12-03 23:50:07,Twitter for iPhone,1,0,441,negative
2608,the eaton hit 2 worked year trea soto,1334646094861656064,2020-12-03 23:50:00,Twitter for iPhone,0,0,682,neutral
2609,that fun day one i forecast right lol get work early sho,1334646011734577154,2020-12-03 23:49:40,Twitter for Android,0,0,893,positive
2610,author yes please,1334645864539754496,2020-12-03 23:49:05,Twitter Web App,1,0,23,neutral
2611,let trade word count 4500 1250,1334645841743777793,2020-12-03 23:48:59,Twitter for iPhone,1,0,405,neutral
2612,castro lot like eaton offensively,1334645757585010690,2020-12-03 23:48:39,Twitter for iPhone,0,0,682,neutral
2613,i guess im gon na flirt like st c sister,1334645716346613762,2020-12-03 23:48:29,Twitter for iPhone,0,0,405,neutral
2614,castro nothing like eaton im suggest trade fo,1334645625711976450,2020-12-03 23:48:08,Twitter for Android,0,0,26,neutral
2615,thanks,1334645281661575168,2020-12-03 23:46:46,Twitter for Android,0,0,1430,positive
2616,what suggest eaton castro esque player hit bet,1334644873794826246,2020-12-03 23:45:09,Twitter for iPhone,0,0,682,neutral
2617,author yes please thank,1334644614754611202,2020-12-03 23:44:07,Twitter for iPhone,1,0,1472,neutral
2618,thank much nice meet another bluenoser,1334644494797578240,2020-12-03 23:43:38,Twitter for Android,1,0,1430,positive
2619,thanks,1334644332817735681,2020-12-03 23:43:00,Twitter for Android,1,0,1430,positive
2620,author this sound amazing mckayla so excited see fellow nova scotian er pitching,1334644190291107841,2020-12-03 23:42:26,Twitter Web App,1,0,1446,positive
2621,in reaction bill release vet voice foundation major general ret paul eaton u army veteran relea,1334643573942341634,2020-12-03 23:39:59,Twitter for iPhone,1,0,3838,positive
2622,thank,1334643449950326785,2020-12-03 23:39:29,Twitter for Android,0,0,217,neutral
2623,thank,1334643317766754305,2020-12-03 23:38:58,Twitter for Android,0,0,217,neutral
2624,author pretty please,1334643006788435968,2020-12-03 23:37:43,Twitter for iPhone,1,0,1647,positive
2625,thanks,1334642992611807234,2020-12-03 23:37:40,Twitter for Android,1,0,1430,positive
2626,thank,1334642894158880775,2020-12-03 23:37:17,Twitter for Android,0,0,1430,neutral
2627,author congrats,1334642226316644352,2020-12-03 23:34:37,Twitter for iPhone,1,0,592,neutral
2628,author just retreat,1334641820094050307,2020-12-03 23:33:01,Twitter for Android,1,0,168,neutral
2629,canada 1 3 time year i live right next eaton centre happen still think,1334641708370436099,2020-12-03 23:32:34,Twitter for Android,3,0,527,positive
2630,stress im go fcking cry,1334641623448379392,2020-12-03 23:32:14,Twitter for iPhone,0,0,405,neutral
2631,turner front soto take away turner speed find obp playe,1334641195511934980,2020-12-03 23:30:32,Twitter for Android,0,0,26,neutral
2632,who mix liberace kurtis blow holiday vinylrecords set we along great soul funk jazz,1334641164834705412,2020-12-03 23:30:24,Twitter Web App,1,1,145,positive
2633,i play long eaton league currently issue sunday,1334639918497280001,2020-12-03 23:25:27,Twitter for iPhone,0,0,780,negative
2634,what read list 1 elsewhere dean koontz 2 morium sj hermann 3 the last smile sunder city l,1334639812767330305,2020-12-03 23:25:02,Hootsuite Inc.,1,1,1861,positive
2635,author at first bryan meigs blames assault adam whittemore his ocd worsens fear,1334639784543870976,2020-12-03 23:24:55,Twitter for iPhone,0,4,159,positive
2636,cry book,1334639583510851584,2020-12-03 23:24:07,Twitter for iPhone,0,0,405,neutral
2637,check photo eaton house present historic plaque thursday along orange street,1334638857598459909,2020-12-03 23:21:14,Buffer,11,2,44475,neutral
2638,prince save day again,1334638629742927876,2020-12-03 23:20:20,Twitter for iPhone,5,4,424,neutral
2639,author gotcha i grateful,1334637736087744512,2020-12-03 23:16:47,Twitter for Android,1,0,2754,neutral
2640,boy oh noess not cute,1334636212074778625,2020-12-03 23:10:43,Twitter for iPhone,1,0,1344,negative
2641,oh 1 000 percent i crawl probably literal glass get shot,1334635677661745152,2020-12-03 23:08:36,Twitter Web App,1,0,9520,neutral
2642,j maxwell ah thank,1334635316083298306,2020-12-03 23:07:10,Twitter for Android,1,0,1430,neutral
2643,thanks,1334635281513926656,2020-12-03 23:07:02,Twitter for Android,1,0,1430,positive
2644,author intriguing,1334634975698759682,2020-12-03 23:05:49,Twitter Web App,1,0,15252,positive
2645,thank,1334634761378275334,2020-12-03 23:04:58,Twitter for Android,0,0,1430,neutral
2646,record store tower discus a amp a sherman music world dave record cave hmv canada departme,1334634477172174848,2020-12-03 23:03:50,Twitter Web App,9,0,1135,neutral
2647,eaton i say i could throw hay bale pop tylenol open laptop,1334634439427624960,2020-12-03 23:03:41,Twitter for Android,5,1,17265,neutral
2648,pretty sure 50lb hay bale could sling 8ft best day,1334633915059998722,2020-12-03 23:01:36,Twitter Web App,5,0,9520,positive
2649,im lose conversation i need map,1334633822319742977,2020-12-03 23:01:14,Twitter for iPhone,0,0,405,neutral
2650,dartborne eaton,1334633054183239681,2020-12-03 22:58:11,Integromat,0,0,0,neutral
2651,lake eaton adirondacks absolutely wonderful,1334632814273290240,2020-12-03 22:57:13,Twitter Web App,1,0,274,positive
2652,eaton i want pettersson jersey literally design,1334632787433951232,2020-12-03 22:57:07,Twitter for iPhone,2,0,321,neutral
2653,album cover artwork sadamitsu neil fujita 1 dave brubeck time out 2 glenn gould work piano 3 johnny,1334632747944587265,2020-12-03 22:56:58,Twitter Web App,6,1,266,neutral
2654,eaton quickly,1334632353046671368,2020-12-03 22:55:23,Twitter for iPhone,1,0,321,positive
2655,eaton like jersey like get petey dress like sexy soda,1334632250827214848,2020-12-03 22:54:59,Twitter for iPhone,3,0,321,positive
2656,nah point scream 2 floor hear em,1334632238487662592,2020-12-03 22:54:56,Twitter for iPhone,1,0,405,neutral
2657,vr eaton v denton guyer final point celebration let make tomorrow night even big weaintdoneyet,1334632164412026882,2020-12-03 22:54:38,Twitter Web App,17,1,174,neutral
2658,this book always make think i scrooge be brother,1334631733401153538,2020-12-03 22:52:56,Twitter for iPhone,0,0,405,neutral
2659,yes exit,1334631594657796096,2020-12-03 22:52:23,Twitter for iPhone,0,0,19,neutral
2660,author i would love mine thanks,1334631589708521480,2020-12-03 22:52:21,Twitter Web App,1,0,86,positive
2661,haslet eaton 2021 wde gray97 action wednesday come edge the iowa state commit,1334630963729625088,2020-12-03 22:49:52,Twitter for iPhone,35,11,1684,positive
2662,eaton thing i like jersey fact petey wear,1334630583679537154,2020-12-03 22:48:22,Twitter for iPhone,1,0,321,neutral
2663,author thank,1334628970764103682,2020-12-03 22:41:57,Twitter Web App,1,0,2120,neutral
2664,scan result macd bearish signal line cross today splk xp le cnk spwh kr dtil box eog cog sig etn,1334628688990703616,2020-12-03 22:40:50,SwingTradeBotDotCom,0,0,9455,neutral
2665,thanks,1334628624071356419,2020-12-03 22:40:34,Twitter for Android,0,0,1430,positive
2666,flower mound face eaton friday night 6a region 1 final advance beat byron nelson tue,1334628153407512582,2020-12-03 22:38:42,Twitter for iPhone,44,9,14385,neutral
2667,thanks,1334627883327893505,2020-12-03 22:37:38,Twitter for Android,0,0,1430,positive
2668,author that sound so good,1334627810707648514,2020-12-03 22:37:20,Twitter Web App,1,0,1191,positive
2669,round 5 volleyball v eaton tomorrow thomas coliseum 6 00 be be loud mask 6 apar,1334627615517372421,2020-12-03 22:36:34,Twitter for iPhone,18,3,1130,negative
2670,lifetime achievement legacy recognition eaton bob magoon 1922 2018 eaton bob magoon renowned hawai bus,1334627555194888192,2020-12-03 22:36:19,IFTTT,0,1,797,neutral
2671,thank amaze mentalhealth practitioner contribute project healthcareworkers experie,1334627360524693504,2020-12-03 22:35:33,Twitter Web App,12,2,306,neutral
2672,bobby eaton,1334627164549861376,2020-12-03 22:34:46,Twitter for iPhone,1,0,402,neutral
2673,depends lot small extremely pedantic brigade willing work,1334627118869843974,2020-12-03 22:34:35,Twitter Web App,2,0,15019,negative
2674,lifetime achievement legacy recognition eaton bob magoon 1922 2018 eaton bob magoon renowned hawai bus,1334627011466235909,2020-12-03 22:34:10,IFTTT,1,2,797,neutral
2675,etn look far come,1334626156482621441,2020-12-03 22:30:46,Twitter Web App,1,0,102,positive
2676,author sound awesome,1334626009145028611,2020-12-03 22:30:11,Twitter for iPhone,1,0,416,positive
2677,m45 ooc gon na go flames,1334625878509236224,2020-12-03 22:29:40,Twitter Web App,1,0,4071,neutral
2678,eaton the number time i connect personal level recruiter treat like trash,1334625469061337097,2020-12-03 22:28:02,Twitter for iPhone,1,0,1587,neutral
2679,m45 ooc dare,1334625255059574784,2020-12-03 22:27:11,Twitter Web App,2,0,4071,neutral
2680,west whitcliff eaton minor,1334624747397799945,2020-12-03 22:25:10,Integromat,0,0,0,negative
2681,eaton literally flyers 19 nothing,1334624428949385220,2020-12-03 22:23:54,Twitter for iPhone,1,0,713,neutral
2682,m45 ooc thank you jesus praise the lord,1334624412910358528,2020-12-03 22:23:50,Twitter Web App,0,0,3453,neutral
2683,autogram your one stop shop complex information architecture design system plan process design r,1334624174996926464,2020-12-03 22:22:54,Twitter Web App,5,1,15019,negative
2684,author me,1334623743453216768,2020-12-03 22:21:11,Twitter for iPhone,1,0,237,neutral
2685,i think smu great school when i younger i never think i would chance play ea,1334622860854272000,2020-12-03 22:17:40,Twitter Web App,9,4,952,positive
2686,m45 ooc i demand the premium pack,1334622716087951361,2020-12-03 22:17:06,Twitter Web App,2,0,3453,neutral
2687,m45 ooc please,1334622215602663430,2020-12-03 22:15:06,Twitter Web App,3,0,3453,neutral
2688,it 11 pm fuck singing,1334622155900915712,2020-12-03 22:14:52,Twitter for iPhone,0,0,405,negative
2689,i miss sunny n lisa n juli n ruby n mels n cuz big sad hour,1334621864262561794,2020-12-03 22:13:43,Twitter for iPhone,0,0,405,negative
2690,m45 ooc booty worth,1334621743697235970,2020-12-03 22:13:14,Twitter Web App,3,0,4071,positive
2691,queen339 author i beta read amp enjoy character isi i also,1334621459868610561,2020-12-03 22:12:06,Twitter Web App,2,0,1363,positive
2692,haslet eaton 2022 ot erb66 active last night big win eagle end regular season sc,1334621263470485506,2020-12-03 22:11:19,Twitter for iPhone,47,11,1684,positive
2693,boy oh my goodness you re right,1334621178883956741,2020-12-03 22:10:59,Twitter for iPhone,1,0,1344,positive
2694,thanks and thank sharing,1334620931948417029,2020-12-03 22:10:00,Twitter Web App,1,0,1430,positive
2695,author thank,1334620832644132869,2020-12-03 22:09:37,Twitter Web App,1,0,1966,neutral
2696,m45 ooc hormons go brrrrr,1334620778994823182,2020-12-03 22:09:24,Twitter for iPhone,2,0,63,neutral
2697,m45 ooc booooooooooom irene md,1334620764478316550,2020-12-03 22:09:20,Twitter Web App,1,0,4071,neutral
2699,girl basketball game 12 4 bridgeport 3 3 dallas lincoln 6 30 pm tolar boyd 2 2 6 pm paradise,1334620630713511939,2020-12-03 22:08:49,Twitter for iPad,6,0,4544,negative
2700,m45 ooc in fact i say i warn ya,1334620381664186369,2020-12-03 22:07:49,Twitter Web App,2,0,4071,neutral
2701,exg additional proxy solicit material definitive defa14a,1334620272868151299,2020-12-03 22:07:23,ADVFN News Alert,0,0,1754,neutral
2702,ety additional proxy solicit material definitive defa14a,1334620270737420288,2020-12-03 22:07:23,ADVFN News Alert,0,0,1754,neutral
2703,eaton one keep she she papa d,1334620167536582656,2020-12-03 22:06:58,Twitter for iPhone,1,0,401,neutral
2704,m45 ooc you bring upon y hasta que no haya victoria esto no para,1334620157407277057,2020-12-03 22:06:56,Twitter Web App,3,0,3453,neutral
2705,not one foot fetish guess,1334619704741277697,2020-12-03 22:05:08,Twitter for iPhone,1,0,405,neutral
2706,a complete privacy impact assessment last forever check common trigger indicate,1334619413878857728,2020-12-03 22:03:58,recurpost.com,0,0,875,negative
2707,bout say bhs voice chick quote tweet furious abt shutdown emoji,1334619290981392385,2020-12-03 22:03:29,Twitter for Android,5,1,892,neutral
2708,bro ima kiss lip,1334619078774972416,2020-12-03 22:02:39,Twitter for Android,0,0,52,neutral
2709,clea duvall graham eaton,1334618977356615681,2020-12-03 22:02:14,Twitter for Android,13,2,2256,neutral
2710,unless educate eaton racist educate,1334618186499694597,2020-12-03 21:59:06,Twitter for iPhone,2,0,172,neutral
2711,i summer lockdown the whole area around eaton center load homeless,1334617900762718210,2020-12-03 21:57:58,Twitter for Android,1,0,0,positive
2712,there walter joe maddy cousin eaton socon recent fami,1334617805640118275,2020-12-03 21:57:35,Twitter Web App,1,0,398,neutral
2713,everybody focus nelson cruz well dh situation nl i expect twin save money ra,1334617542799872002,2020-12-03 21:56:32,Twitter Web App,0,0,3149,neutral
2714,m45 ooc hank,1334616830787407879,2020-12-03 21:53:43,Twitter Web App,2,0,3453,neutral
2715,autistic it remove it take find google,1334616699895738368,2020-12-03 21:53:11,Twitter for iPhone,2,0,29,negative
2716,author last time i pitch i little league,1334616600251691008,2020-12-03 21:52:48,Twitter Web App,1,0,1020,negative
2717,author thank,1334616236379004931,2020-12-03 21:51:21,Twitter Web App,2,0,175,neutral
2718,author me please,1334616103566372864,2020-12-03 21:50:49,Twitter for iPhone,1,0,1966,neutral
2719,boy wow wow wow wow wow wow sleep foot face,1334615945696907265,2020-12-03 21:50:12,Twitter for iPhone,1,0,1344,positive
2720,m45 ooc that plan,1334615705187127297,2020-12-03 21:49:14,Twitter Web App,2,0,3453,neutral
2721,m45 ooc team raquel,1334615614900629509,2020-12-03 21:48:53,Twitter Web App,2,0,3453,neutral
2722,m45 ooc entonces team,1334615506616250370,2020-12-03 21:48:27,Twitter for iPhone,2,0,63,neutral
2723,jason eaton like learn experience,1334615440212037637,2020-12-03 21:48:11,Sprinklr Publisher,0,0,88,neutral
2724,thank,1334614783954448386,2020-12-03 21:45:35,Twitter Web App,1,0,1430,neutral
2725,autistic the article memory hole,1334614764002086915,2020-12-03 21:45:30,Twitter for Android,3,0,4325,negative
2726,author i really love premise,1334614566936961025,2020-12-03 21:44:43,Twitter for iPhone,1,0,761,positive
2727,m45 ooc quite explicit self explanatory ask,1334614383918534659,2020-12-03 21:43:59,Twitter Web App,2,0,4071,neutral
2728,pwc report preview biden influence health care proposal policy issue medicareforall singlepayer nurse,1334614335717568514,2020-12-03 21:43:48,Twitter for iPad,0,0,2735,neutral
2729,m45 ooc threaten good time,1334614307523469316,2020-12-03 21:43:41,Twitter Web App,2,0,4071,positive
2730,m45 ooc no pasa nada pero will punish anyway,1334614087888678912,2020-12-03 21:42:49,Twitter Web App,2,0,3453,neutral
2731,i talk one eaton daughter lately,1334613923228741632,2020-12-03 21:42:09,Twitter for iPhone,0,0,2801,negative
2732,trevaskis thanks,1334613892450889733,2020-12-03 21:42:02,Twitter Web App,0,0,1430,positive
2733,thank,1334613840101781505,2020-12-03 21:41:50,Twitter Web App,1,0,1430,neutral
2734,get,1334613805935026177,2020-12-03 21:41:41,Twitter Web App,1,0,1430,neutral
2735,m45 ooc son la hormonas sorry sweetie,1334613567409184770,2020-12-03 21:40:45,Twitter Web App,3,0,4071,negative
2736,autistic here go,1334613154354049026,2020-12-03 21:39:06,Twitter for iPhone,1,0,29,negative
2737,the new euphoria ep be tomorrow,1334612610877157376,2020-12-03 21:36:56,Twitter for iPhone,0,0,405,positive
2738,m45 ooc wait wat,1334612241413513221,2020-12-03 21:35:28,Twitter for iPhone,3,0,63,neutral
2739,little durworth upon eaton,1334611914190680066,2020-12-03 21:34:10,Integromat,0,0,0,negative
2740,i see come escalator eaton center announce run,1334611867369660416,2020-12-03 21:33:59,Twitter for Android,0,0,9,negative
2741,author yes please,1334611796938854400,2020-12-03 21:33:42,Twitter for Android,1,0,1005,neutral
2742,etn time come,1334611760100290565,2020-12-03 21:33:34,Twitter for Android,12,0,1128,neutral
